City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
694,Marsaxlokk,35.8419,14.5431,84.81,61,0,6.91,MT,clear sky
695,Port Blair,11.6667,92.75,79.75,87,100,6.73,IN,light rain
696,Eyl,7.9803,49.8164,77.29,77,67,25.12,SO,broken clouds
697,Scarborough,54.2797,-0.4044,63.97,78,92,3.0,GB,overcast clouds
698,Yefremov,53.1481,38.0992,56.7,94,100,7.99,RU,overcast clouds
699,Bukavu,-2.5083,28.8608,64.56,64,88,3.44,CD,overcast clouds
700,Tal,35.4791,72.2439,69.1,94,100,2.13,PK,overcast clouds
701,Sechura,-5.5569,-80.8222,72.55,57,50,12.77,PE,scattered clouds
702,Kilis,36.7161,37.115,84.43,42,0,9.15,TR,clear sky
703,Nioro,13.35,-15.75,78.96,87,99,5.08,GM,moderate rain
704,Bronnoysund,65.4625,12.1997,55.4,94,75,14.0,NO,light rain
705,Mayumba,-3.432,10.6554,71.58,90,37,7.11,GA,scattered clouds
706,Jurilovca,44.7667,28.8667,73.49,65,0,12.8,RO,clear sky
707,Buncrana,55.1333,-7.45,58.77,69,99,6.55,IE,overcast clouds
708,Athni,16.7333,75.0667,75.25,82,100,12.77,IN,overcast clouds
709,Birkeland,58.3309,8.2323,71.87,73,0,0.0,NO,clear sky
710,Nantucket,41.2835,-70.0995,82.51,87,100,14.97,US,mist
711,Freeport,40.6576,-73.5832,93.88,67,0,20.71,US,clear sky
712,Tessalit,20.1986,1.0114,87.6,40,46,18.72,ML,light rain
713,Bhag,29.0415,67.8239,95.22,50,61,28.05,PK,broken clouds
714,Rodrigues Alves,-7.738,-72.6509,89.8,32,57,2.62,BR,broken clouds
715,Envira,-7.3,-70.2167,93.42,34,16,1.25,BR,few clouds
716,Sabha,27.0377,14.4283,89.62,16,0,11.01,LY,clear sky
717,Makrana,27.05,74.7167,84.63,68,89,9.69,IN,overcast clouds
718,Loiza,18.4313,-65.8802,82.4,94,75,4.61,PR,broken clouds
719,Goure,13.9835,10.2704,88.02,45,98,3.47,NE,overcast clouds
720,Chongwe,-15.3292,28.682,64.51,52,84,3.09,ZM,broken clouds
721,Winchester,51.0651,-1.3187,74.64,57,40,5.75,GB,scattered clouds
722,Tsurib,42.2368,46.8307,59.76,96,73,1.36,RU,broken clouds
723,Lasa,46.6166,10.7002,81.48,73,46,1.41,IT,scattered clouds
724,Castelnau-Le-Lez,43.6333,3.9,93.76,54,0,18.41,FR,clear sky
725,Loten,60.8171,11.3376,75.09,65,100,3.04,NO,overcast clouds
726,Aksarka,66.5606,67.7975,44.76,75,8,3.04,RU,clear sky
727,Itupiranga,-5.1347,-49.3267,97.12,29,73,3.33,BR,broken clouds
728,Pedernales,18.0384,-71.744,90.16,55,7,4.92,DO,clear sky
729,Listvyanskiy,54.4399,83.4984,59.18,96,51,7.45,RU,broken clouds
730,Charlestown,-32.95,151.6667,61.74,82,99,5.99,AU,overcast clouds
731,Uthal,25.8072,66.6219,84.04,83,74,10.25,PK,broken clouds
732,Gariaband,20.635,82.0614,75.45,95,100,6.15,IN,overcast clouds
733,Asilah,35.465,-6.0348,82.36,44,51,12.93,MA,broken clouds
